lon,lat,time,pre,stn,spi_1,spi_3
-74.75,3.75,1980-01-16,122.1,8.0,-0.17517422299876964,
-74.75,3.75,1980-02-15,174.0,8.0,0.38189832303740645,
-74.75,3.75,1980-03-16,65.1,8.0,-1.0241342887979816,-0.39688413299600384
-74.75,3.75,1980-04-16,159.40001,8.0,0.23794609151213406,-0.18977839784307252
-74.75,3.75,1980-05-16,100.0,8.0,-0.46236555377811417,-0.6154202472268254
-74.75,3.75,1980-06-16,135.7,8.0,-0.015785147009282206,-0.20809763691294084
-74.75,3.75,1980-07-16,42.3,8.0,-1.5240091560044973,-0.9182841331678964
-74.75,3.75,1980-08-16,75.9,8.0,-0.8313087370074935,-1.0893285576710388
-74.75,3.75,1980-09-16,101.8,8.0,-0.4374242666252679,-1.3504203848272527
-74.75,3.75,1980-10-16,196.0,8.0,0.5844456119049064,-0.3259256540430767
-74.75,3.75,1980-11-16,179.3,8.0,0.43217038611077246,0.20722614023263172
-74.75,3.75,1980-12-16,252.0,8.0,1.0405589366432644,0.858811291868707
-74.75,3.75,1981-01-16,27.6,8.0,-1.9673116252102854,0.11944113675852547
-74.75,3.75,1981-02-15,107.8,8.0,-0.35642804552023877,-0.2499837853259602
-74.75,3.75,1981-03-16,122.1,8.0,-0.17517422299876964,-1.0630762895787262
-74.75,3.75,1981-04-16,285.9,8.0,1.2855425983405113,0.3867463663490617
-74.75,3.75,1981-05-16,304.0,8.0,1.4088388332418984,1.1819310330454695
-74.75,3.75,1981-06-16,129.90001,8.0,-0.08236924220521183,1.2104119899211994
-74.75,3.75,1981-07-16,62.7,8.0,-1.0700586313830045,0.29884258521736456
-74.75,3.75,1981-08-16,97.3,8.0,-0.5003681878751218,-0.8376228185787137
-74.75,3.75,1981-09-16,98.700005,8.0,-0.4805729320697989,-1.0543827374647117
-74.75,3.75,1981-10-16,225.8,8.0,0.8363356934795648,-0.06699014270240868
-74.75,3.75,1981-11-16,325.6,8.0,1.5500660553878718,0.9484367737195855
-74.75,3.75,1981-12-16,220.2,8.0,0.7907250416452221,1.3947063568012887
-74.75,3.75,1982-01-16,203.5,8.0,0.6500685432318338,1.3163700879120348
-74.75,3.75,1982-02-15,144.7,8.0,0.08383010881157162,0.6170023058290051
-74.75,3.75,1982-03-16,193.8,8.0,0.5648853972485327,0.5032762184113772
-74.75,3.75,1982-04-16,367.6,8.0,1.8087377341148123,1.1602542429488845
-74.75,3.75,1982-05-16,192.0,8.0,0.5487730444408462,1.3308837172747994
-74.75,3.75,1982-06-16,48.7,8.0,-1.3669555198306935,0.7824916032965581
-74.75,3.75,1982-07-16,33.600002,8.0,-1.7688285859162942,-0.9438526576379066
-74.75,3.75,1982-08-16,26.300001,8.0,-2.0145992875375014,-2.4942987351652532
-74.75,3.75,1982-09-16,83.3,8.0,-0.7102038221200441,-2.0718327648757002
-74.75,3.75,1982-10-16,260.7,8.0,1.105342334352092,-0.34506440959879403
-74.75,3.75,1982-11-16,260.2,8.0,1.1016569155005156,0.7658197104077662
-74.75,3.75,1982-12-16,202.8,8.0,0.6440112996360001,1.2245778663074482
-74.75,4.25,1980-01-16,111.5,8.0,-0.3606668593223129,
-74.75,4.25,1980-02-15,177.8,8.0,0.38760621594270894,
-74.75,4.25,1980-03-16,78.3,8.0,-0.8587624714039979,-0.5109581109120461
-74.75,4.25,1980-04-16,203.8,8.0,0.6293327657083652,0.028071939669802076
-74.75,4.25,1980-05-16,166.6,8.0,0.2762609350622992,-0.03319912551275613
-74.75,4.25,1980-06-16,168.0,8.0,0.2904454501833533,0.4318390906039219
-74.75,4.25,1980-07-16,43.9,8.0,-1.5725037916364604,-0.4428370352902462
-74.75,4.25,1980-08-16,86.1,8.0,-0.7300933408122836,-0.9823162735930715
-74.75,4.25,1980-09-16,153.2,8.0,0.13629444663941356,-1.0921714707493453
-74.75,4.25,1980-10-16,191.2,8.0,0.5148905828204867,-0.13499159268106195
-74.75,4.25,1980-11-16,148.2,8.0,0.08197211474259138,0.20144026112759428
-74.75,4.25,1980-12-16,177.6,8.0,0.38565929257952697,0.32587193160071276
-74.75,4.25,1981-01-16,23.5,8.0,-2.2325988800994176,-0.6284950014286087
-74.75,4.25,1981-02-15,117.0,8.0,-0.2885535517542692,-0.8390250093342368
-74.75,4.25,1981-03-16,115.9,8.0,-0.30278705114988264,-1.30175615928809
-74.75,4.25,1981-04-16,327.0,8.0,1.562869564653156,0.5355359612759111
-74.75,4.25,1981-05-16,383.0,8.0,1.9129039077409058,1.6454449046673645
-74.75,4.25,1981-06-16,155.7,8.0,0.16301093180442294,1.7905858786980984
-74.75,4.25,1981-07-16,56.9,8.0,-1.266510059102015,0.7020829975767432
-74.75,4.25,1981-08-16,117.200005,8.0,-0.28597544708487443,-0.7584782330609552
-74.75,4.25,1981-09-16,107.5,8.0,-0.4146650797300088,-1.1042851743494941
-74.75,4.25,1981-10-16,268.6,8.0,1.1550132402250313,0.20506648669567307
-74.75,4.25,1981-11-16,239.90001,8.0,0.9336085048274096,0.7943303865555722
-74.75,4.25,1981-12-16,142.7,8.0,0.02077633206323857,0.9489239865014288
-74.75,4.25,1982-01-16,176.3,8.0,0.3729685920299595,0.5307714593466161
-74.75,4.25,1982-02-15,139.7,8.0,-0.013274976747941524,0.021555423901906196
-74.75,4.25,1982-03-16,165.2,8.0,0.2619967939526089,0.14189676539649254
-74.75,4.25,1982-04-16,385.1,8.0,1.9253907092947844,1.1131604918149134
-74.75,4.25,1982-05-16,250.1,8.0,1.0141495223263142,1.550097487820588
-74.75,4.25,1982-06-16,58.2,8.0,-1.2388384550880878,1.1272645678452737
-74.75,4.25,1982-07-16,34.100002,8.0,-1.8514370595500484,-0.6739058169995514
-74.75,4.25,1982-08-16,30.300001,8.0,-1.976043235206753,-2.684484792328091
-74.75,4.25,1982-09-16,111.9,8.0,-0.3553408436007143,-2.0388990897374315
-74.75,4.25,1982-10-16,264.80002,8.0,1.1265977423670979,-0.27080714603483075
-74.75,4.25,1982-11-16,212.40001,8.0,0.7048114855385147,0.6722569005784407
-74.75,4.25,1982-12-16,140.40001,8.0,-0.005285744142710527,0.8014808472771995
-74.75,4.75,1980-01-16,89.4,8.0,-0.5352716687976858,
-74.75,4.75,1980-02-15,158.1,8.0,0.42204644407551994,
-74.75,4.75,1980-03-16,74.0,8.0,-0.8166518444303608,-0.5457588212100687
-74.75,4.75,1980-04-16,165.1,8.0,0.5024294443448446,-0.011040552652084173
-74.75,4.75,1980-05-16,134.90001,8.0,0.13745212136260251,-0.16700073991375217
-74.75,4.75,1980-06-16,144.8,8.0,0.26258726953742983,0.2908193895426203
-74.75,4.75,1980-07-16,39.8,8.0,-1.6391671247772712,-0.5609932484587167
-74.75,4.75,1980-08-16,76.3,8.0,-0.7721736815473023,-1.0397725647983926
-74.75,4.75,1980-09-16,143.7,8.0,0.2489705115375261,-1.0494398479258187
-74.75,4.75,1980-10-16,176.40001,8.0,0.6275930583397866,-0.016315177652953934
-74.75,4.75,1980-11-16,124.700005,8.0,0.001920218954499565,0.29081966924000674
-74.75,4.75,1980-12-16,146.6,8.0,0.2847215655612852,0.3085006016711623
-74.75,4.75,1981-01-16,25.300001,8.0,-2.1603115304434812,-0.7402635003258947
-74.75,4.75,1981-02-15,103.200005,8.0,-0.31047333826219053,-0.9174424864880926
-74.75,4.75,1981-03-16,108.1,8.0,-0.23563932682795666,-1.2603099620763256
-74.75,4.75,1981-04-16,267.80002,8.0,1.487978906562915,0.4952633252796871
-74.75,4.75,1981-05-16,311.30002,8.0,1.8317208167237966,1.56629584090322
-74.75,4.75,1981-06-16,133.5,8.0,0.11926608702028269,1.6818452824736925
-74.75,4.75,1981-07-16,52.3,8.0,-1.2943199121837814,0.5987027914416446
-74.75,4.75,1981-08-16,102.3,8.0,-0.32448112278140484,-0.8092190780421946
-74.75,4.75,1981-09-16,99.9,8.0,-0.3622528188947314,-1.0964198728685486
-74.75,4.75,1981-10-16,248.7,8.0,1.325898891414977,0.3279228126950656
-74.75,4.75,1981-11-16,219.0,8.0,1.0573315775293601,0.9817215692712046
-74.75,4.75,1981-12-16,127.4,8.0,0.0384998679390002,1.1227007707039145
-74.75,4.75,1982-01-16,143.5,8.0,0.24648734559119007,0.557627689335698
-74.75,4.75,1982-02-15,125.6,8.0,0.014172077783417092,-0.015655610775359863
-74.75,4.75,1982-03-16,155.5,8.0,0.39159244815210376,0.1654858125227452
-74.75,4.75,1982-04-16,312.6,8.0,1.841516360759219,1.115626779349259
-74.75,4.75,1982-05-16,204.0,8.0,0.9127458589242177,1.496303474437554
-74.75,4.75,1982-06-16,57.4,8.0,-1.1708503758985243,1.0149202257538266
-74.75,4.75,1982-07-16,37.100002,8.0,-1.7239082639876224,-0.7250360900922452
-74.75,4.75,1982-08-16,27.0,8.0,-2.0890210421923836,-2.608010382266743
-74.75,4.75,1982-09-16,101.4,8.0,-0.3385735896917891,-2.01436611129873
-74.75,4.75,1982-10-16,245.3,8.0,1.2962279137802633,-0.1690593104952747
-74.75,4.75,1982-11-16,192.40001,8.0,0.7961550225278001,0.830850084374705
-74.75,4.75,1982-12-16,125.8,8.0,0.016886761048030434,0.9603256140740052
-74.75,5.25,1980-01-16,105.3,8.0,-0.7231302509907443,
-74.75,5.25,1980-02-15,183.0,8.0,0.17956316779418655,
-74.75,5.25,1980-03-16,77.4,8.0,-1.1636410365947538,-0.9220029395564678
-74.75,5.25,1980-04-16,203.1,8.0,0.36864355603102955,-0.3423386581184783
-74.75,5.25,1980-05-16,170.2,8.0,0.05181807470401584,-0.4131327430677435
-74.75,5.25,1980-06-16,168.3,8.0,0.03231235234226498,0.06330692252661367
-74.75,5.25,1980-07-16,57.9,8.0,-1.5453014585954317,-0.7296814323131849
-74.75,5.25,1980-08-16,125.0,8.0,-0.45961325230270184,-1.0167289564160793
-74.75,5.25,1980-09-16,208.6,8.0,0.4182027338073786,-0.7596736232899977
-74.75,5.25,1980-10-16,233.2,8.0,0.6299167619821426,0.18576071783982498
-74.75,5.25,1980-11-16,197.1,8.0,0.3135555495622467,0.5172581619944299
-74.75,5.25,1980-12-16,191.90001,8.0,0.26490573380127297,0.44277088948103194
-74.75,5.25,1981-01-16,32.0,8.0,-2.2406995774818226,-0.5828277356981331
-74.75,5.25,1981-02-15,101.3,8.0,-0.7807645489131432,-1.1936104357999548
-74.75,5.25,1981-03-16,134.1,8.0,-0.3475466373060811,-1.625637899772996
-74.75,5.25,1981-04-16,333.30002,8.0,1.3667575562420016,0.1948450137227338
-74.75,5.25,1981-05-16,418.6,8.0,1.8894477733551684,1.495415670115161
-74.75,5.25,1981-06-16,169.0,8.0,0.03951579886802049,1.6186506442745872
-74.75,5.25,1981-07-16,87.1,8.0,-0.99932313847764,0.6727224068207375
-74.75,5.25,1981-08-16,179.90001,8.0,0.1491879498786811,-0.496139708915529
-74.75,5.25,1981-09-16,154.3,8.0,-0.11620198387151091,-0.5810733977291438
-74.75,5.25,1981-10-16,356.9,8.0,1.519062789913993,0.7421347668404603
-74.75,5.25,1981-11-16,277.4,8.0,0.9763064349073391,1.1340808207670028
-74.75,5.25,1981-12-16,161.8,8.0,-0.0355604652051327,1.1628952301530253
-74.75,5.25,1982-01-16,192.0,8.0,0.2658494285023438,0.48307532260620323
-74.75,5.25,1982-02-15,156.3,8.0,-0.09444294952201376,-0.09523928438471019
-74.75,5.25,1982-03-16,216.2,8.0,0.4852851746216725,0.17473680165872815
-74.75,5.25,1982-04-16,352.2,8.0,1.4892500036853296,0.8810505078423786
-74.75,5.25,1982-05-16,289.6,8.0,1.0655433923933901,1.3942765416513359
-74.75,5.25,1982-06-16,68.6,8.0,-1.3260404919321618,0.8224541678251978
-74.75,5.25,1982-07-16,55.9,8.0,-1.5895180453290467,-0.6234125514439633
-74.75,5.25,1982-08-16,35.8,8.0,-2.1167848977822947,-2.6474694816220286
-74.75,5.25,1982-09-16,143.8,8.0,-0.23369232536016712,-1.8931196291828218
-74.75,5.25,1982-10-16,345.2,8.0,1.444378625305695,-0.020457936238230764
-74.75,5.25,1982-11-16,249.8,8.0,0.7646353973568033,0.9380938606233289
-74.75,5.25,1982-12-16,181.0,8.0,0.16000593545038658,1.0852704102123625
-74.25,3.75,1980-01-16,54.8,8.0,-1.11356278293094,
-74.25,3.75,1980-02-15,89.8,8.0,-0.30820387224617285,
-74.25,3.75,1980-03-16,41.5,8.0,-1.5180929929103775,-1.4370477269201507
-74.25,3.75,1980-04-16,106.9,8.0,0.006947535614738061,-0.8844121632430708
-74.25,3.75,1980-05-16,96.700005,8.0,-0.17652073202446508,-0.8177433557484606
-74.25,3.75,1980-06-16,207.40001,8.0,1.3895527415360127,0.5010473744148145
-74.25,3.75,1980-07-16,97.5,8.0,-0.16167093102152183,0.43707462993643875
-74.25,3.75,1980-08-16,136.1,8.0,0.47454858298238906,0.6989909141502136
-74.25,3.75,1980-09-16,106.8,8.0,0.0052074434889005095,-0.00584579808325344
-74.25,3.75,1980-10-16,132.6,8.0,0.4222557137766914,0.2540897044704025
-74.25,3.75,1980-11-16,89.1,8.0,-0.32194351944278926,-0.09802951303497254
-74.25,3.75,1980-12-16,69.0,8.0,-0.7528101620818136,-0.406671662276573
-74.25,3.75,1981-01-16,17.1,8.0,-2.6277015060730267,-1.5660819859739694
-74.25,3.75,1981-02-15,58.3,8.0,-1.0190239708158486,-1.964550279804231
-74.25,3.75,1981-03-16,69.9,8.0,-0.7317749233033652,-1.952083380638211
-74.25,3.75,1981-04-16,187.5,8.0,1.15782482525092,-0.19972465630043
-74.25,3.75,1981-05-16,296.2,8.0,2.2810088246829716,1.3720081585504027
-74.25,3.75,1981-06-16,194.6,8.0,1.2422262762993825,2.0212278738602856
-74.25,3.75,1981-07-16,138.40001,8.0,0.5084319007488948,1.775493913769332
-74.25,3.75,1981-08-16,171.3,8.0,0.9572538824174027,1.089437120926567
-74.25,3.75,1981-09-16,103.200005,8.0,-0.058180963525289744,0.513860779639268
-74.25,3.75,1981-10-16,154.6,8.0,0.7372193406230276,0.6215650716260133
-74.25,3.75,1981-11-16,157.6,8.0,0.7778454626055311,0.5306610210840389
-74.25,3.75,1981-12-16,63.7,8.0,-0.8807406638803258,0.25695698332294814
-74.25,3.75,1982-01-16,87.1,8.0,-0.3616101750526611,-0.2589719378021024
-74.25,3.75,1982-02-15,74.9,8.0,-0.6182210042808823,-1.0086671584767508
-74.25,3.75,1982-03-16,117.1,8.0,0.1789911746914492,-0.5068098179934517
-74.25,3.75,1982-04-16,248.8,8.0,1.8299438309025877,0.6977007577778862
-74.25,3.75,1982-05-16,184.2,8.0,1.1178985085024056,1.3524952994569284
-74.25,3.75,1982-06-16,73.4,8.0,-0.6517195307702763,1.1018292719013425
-74.25,3.75,1982-07-16,79.200005,8.0,-0.524695983483196,-0.03350219143061906
-74.25,3.75,1982-08-16,50.8,8.0,-1.2270213774459267,-1.242758051287637
-74.25,3.75,1982-09-16,85.6,8.0,-0.3917709582157983,-1.1125970466180513
-74.25,3.75,1982-10-16,176.5,8.0,1.0229164921563683,-0.22233939534011637
-74.25,3.75,1982-11-16,126.700005,8.0,0.33200169809000046,0.34835207173435834
-74.25,3.75,1982-12-16,59.3,8.0,-0.9927537626013049,0.15978570214349788
-74.25,4.25,1980-01-16,41.100002,8.0,-1.2181852899299965,
-74.25,4.25,1980-02-15,76.5,8.0,-0.22559870329429144,
-74.25,4.25,1980-03-16,36.0,8.0,-1.4074241873201658,-1.4479017860133696
-74.25,4.25,1980-04-16,95.3,8.0,0.1742270375111649,-0.7491525171941769
-74.25,4.25,1980-05-16,93.3,8.0,0.13436592415597606,-0.5585834224478367
-74.25,4.25,1980-06-16,175.7,8.0,1.4585496842762344,0.7418730587855823
-74.25,4.25,1980-07-16,75.200005,8.0,-0.25560450038046295,0.5781201538355122
-74.25,4.25,1980-08-16,100.5,8.0,0.27532035961935364,0.6374820014147065
-74.25,4.25,1980-09-16,89.3,8.0,0.05289516016298269,-0.13701650827854972
-74.25,4.25,1980-10-16,113.4,8.0,0.5119595699651528,0.22343499121302426
-74.25,4.25,1980-11-16,66.1,8.0,-0.4762596007916259,-0.09965991260099175
-74.25,4.25,1980-12-16,64.4,8.0,-0.5197596961503792,-0.35129506747810685
-74.25,4.25,1981-01-16,15.3,8.0,-2.482678354967601,-1.5620944775144037
-74.25,4.25,1981-02-15,53.3,8.0,-0.8253802492432378,-1.7592353768083564
-74.25,4.25,1981-03-16,41.100002,8.0,-1.2181852899299965,-2.156000457433266
-74.25,4.25,1981-04-16,171.7,8.0,1.4049753635069226,-0.12616590492129875
-74.25,4.25,1981-05-16,249.8,8.0,2.3370014400430743,1.4677910112789032
-74.25,4.25,1981-06-16,156.2,8.0,1.1895298997580586,2.201083774399722
-74.25,4.25,1981-07-16,77.200005,8.0,-0.20958502261530124,1.6069504758903144
-74.25,4.25,1981-08-16,130.7,8.0,0.8030110194124654,0.7402732554494853
-74.25,4.25,1981-09-16,68.4,8.0,-0.4186153104045746,-0.02695799413024588
-74.25,4.25,1981-10-16,152.1,8.0,1.1302754966299577,0.6358441126127656
-74.25,4.25,1981-11-16,118.0,8.0,0.5920339746958876,0.53054341540085
-74.25,4.25,1981-12-16,55.4,8.0,-0.7643690013329455,0.42002430096753857
-74.25,4.25,1982-01-16,61.2,8.0,-0.6038426862507071,-0.4497323630838147
-74.25,4.25,1982-02-15,64.1,8.0,-0.5275182154922593,-1.0802513787556747
-74.25,4.25,1982-03-16,88.700005,8.0,0.040464858381939264,-0.6776366712074884
-74.25,4.25,1982-04-16,213.7,8.0,1.9329507296696846,0.7594334446218449
-74.25,4.25,1982-05-16,147.90001,8.0,1.068504224918238,1.3827970437001795
-74.25,4.25,1982-06-16,64.700005,8.0,-0.5120260733344195,1.2125517434603836
-74.25,4.25,1982-07-16,72.0,8.0,-0.33100236769407626,0.05197391083582131
-74.25,4.25,1982-08-16,42.4,8.0,-1.1726704874874452,-1.10084612683202
-74.25,4.25,1982-09-16,65.8,8.0,-0.48387950812115454,-1.086673594369209
-74.25,4.25,1982-10-16,145.1,8.0,1.0266946852216396,-0.25434885595160944
-74.25,4.25,1982-11-16,96.700005,8.0,0.20179877994438125,0.2629652150121425
-74.25,4.25,1982-12-16,56.4,8.0,-0.7358832612619352,0.17804818531373887
-74.25,4.75,1980-01-16,68.200005,8.0,-0.5421140853462966,
-74.25,4.75,1980-02-15,119.4,8.0,0.48049747410865973,
-74.25,4.75,1980-03-16,50.0,8.0,-1.0359688069058033,-0.6256381343424561
-74.25,4.75,1980-04-16,109.9,8.0,0.31695214058217674,-0.18117011829271654
-74.25,4.75,1980-05-16,103.1,8.0,0.19404161545159557,-0.3491780514134932
-74.25,4.75,1980-06-16,123.6,8.0,0.550069933727838,0.36193263829687833
-74.25,4.75,1980-07-16,40.7,8.0,-1.3394184036495629,-0.3031494978742875
-74.25,4.75,1980-08-16,67.200005,8.0,-0.5666822830176254,-0.6950024177720397
-74.25,4.75,1980-09-16,164.40001,8.0,1.1572533016420472,-0.2524881285761483
-74.25,4.75,1980-10-16,107.4,8.0,0.27236809315429145,0.38328771034938064
-74.25,4.75,1980-11-16,71.9,8.0,-0.4533153979872054,0.4248204664625555
-74.25,4.75,1980-12-16,82.3,8.0,-0.2194327464657508,-0.36393233780236606
-74.25,4.75,1981-01-16,23.300001,8.0,-2.0810153338449187,-1.3720437078081362
-74.25,4.75,1981-02-15,82.8,8.0,-0.20870957130246337,-1.2249094781351237
-74.25,4.75,1981-03-16,47.8,8.0,-1.103856206112103,-1.7137638983685228
-74.25,4.75,1981-04-16,197.3,8.0,1.5793205906555194,0.2836636349580069
-74.25,4.75,1981-05-16,273.80002,8.0,2.413240781152714,1.7636163699017766
-74.25,4.75,1981-06-16,112.700005,8.0,0.36609514297023393,2.1841846517862926
-74.25,4.75,1981-07-16,47.2,8.0,-1.1227551929911714,1.1568563724875238
-74.25,4.75,1981-08-16,85.0,8.0,-0.1620429733511667,-0.5442064784717616
-74.25,4.75,1981-09-16,107.5,8.0,0.27416458138661476,-0.6020401197690011
-74.25,4.75,1981-10-16,145.8,8.0,0.8942313285706281,0.37706936930257573
-74.25,4.75,1981-11-16,129.3,8.0,0.6420514451138953,0.7549918835470628
-74.25,4.75,1981-12-16,69.700005,8.0,-0.5057238950149497,0.43448661264061683
-74.25,4.75,1982-01-16,104.5,8.0,0.21977807242594372,0.05651240895992827
-74.25,4.75,1982-02-15,121.200005,8.0,0.510508179443378,-0.0215803172750534
-74.25,4.75,1982-03-16,105.700005,8.0,0.241655814127345,0.3153147487420126
-74.25,4.75,1982-04-16,226.3,8.0,1.9158255235104362,1.3020751522181602
-74.25,4.75,1982-05-16,163.40001,8.0,1.1436138150727175,1.6030843464324982
-74.25,4.75,1982-06-16,45.8,8.0,-1.1675280050367753,1.1704359054605926
-74.25,4.75,1982-07-16,35.600002,8.0,-1.5276135919281257,-0.5453107244093333
-74.25,4.75,1982-08-16,29.6,8.0,-1.7761106915008769,-2.445181059760908
-74.25,4.75,1982-09-16,93.3,8.0,0.006999056016827476,-1.6444007975797217
-74.25,4.75,1982-10-16,143.2,8.0,0.8557703859316853,-0.31669503864681464
-74.25,4.75,1982-11-16,108.1,8.0,0.28492040550022235,0.43273048450495183
-74.25,4.75,1982-12-16,68.3,8.0,-0.5396710222570432,0.2076973247820964
-74.25,5.25,1980-01-16,122.6,8.0,-0.4799400165997548,
-74.25,5.25,1980-02-15,168.2,8.0,0.1061942555145967,
-74.25,5.25,1980-03-16,86.0,8.0,-1.0718864568602753,-0.8119347590920893
-74.25,5.25,1980-04-16,189.0,8.0,0.3380732702832093,-0.37412622359250414
-74.25,5.25,1980-05-16,178.8,8.0,0.22660945781734673,-0.30844862040240045
-74.25,5.25,1980-06-16,200.1,8.0,0.4549336456538979,0.3408593620138249
-74.25,5.25,1980-07-16,73.3,8.0,-1.3189886638101802,-0.31829518812999763
-74.25,5.25,1980-08-16,127.700005,8.0,-0.4076807869258107,-0.6460302007991636
-74.25,5.25,1980-09-16,240.1,8.0,0.8437979659721428,-0.3872635291960315
-74.25,5.25,1980-10-16,189.90001,8.0,0.3477149904047228,0.2865712512743173
-74.25,5.25,1980-11-16,125.8,8.0,-0.4343654722600676,0.27638592148334823
-74.25,5.25,1980-12-16,162.90001,8.0,0.04407706826914301,-0.15873179652502162
-74.25,5.25,1981-01-16,42.8,8.0,-2.075233928042182,-1.1419829963489674
-74.25,5.25,1981-02-15,123.0,8.0,-0.47419884771722454,-1.1633817242513214
-74.25,5.25,1981-03-16,80.6,8.0,-1.1735444442152616,-1.8588714089774234
-74.25,5.25,1981-04-16,345.4,8.0,1.699038719230947,0.23974342418075306
-74.25,5.25,1981-05-16,467.80002,8.0,2.5059021656264253,1.8162259804694783
-74.25,5.25,1981-06-16,181.90001,8.0,0.2609227977893941,2.2017658707434067
-74.25,5.25,1981-07-16,83.4,8.0,-1.1202494181831626,1.1425369118832498
-74.25,5.25,1981-08-16,161.90001,8.0,0.032205457151725916,-0.4753066025137418
-74.25,5.25,1981-09-16,156.90001,8.0,-0.027903318186055563,-0.6386848641575991
-74.25,5.25,1981-10-16,254.1,8.0,0.9698524851935558,0.36723548589962846
-74.25,5.25,1981-11-16,229.6,8.0,0.7460921191004478,0.7102890192095822
-74.25,5.25,1981-12-16,138.2,8.0,-0.2649085822685497,0.6180179694847148
-74.25,5.25,1982-01-16,183.40001,8.0,0.2773865543498791,0.25163125874520775
-74.25,5.25,1982-02-15,180.7,8.0,0.2476865828713802,-0.020454408395754336
-74.25,5.25,1982-03-16,182.1,8.0,0.2631231303881051,0.22456765074338203
-74.25,5.25,1982-04-16,389.5,8.0,2.007636708554241,1.2277425439941005
-74.25,5.25,1982-05-16,278.4,8.0,1.1784080775465542,1.6408918248286373
-74.25,5.25,1982-06-16,75.9,8.0,-1.2660469922440587,1.1901973003245736
-74.25,5.25,1982-07-16,63.8,8.0,-1.5247469844718942,-0.5340046159591971
-74.25,5.25,1982-08-16,59.9,8.0,-1.615668269467585,-2.3314957498305104
-74.25,5.25,1982-09-16,136.2,8.0,-0.29151816542798165,-1.7345849662248236
-74.25,5.25,1982-10-16,249.2,8.0,0.9262567161073758,-0.3610309639446133
-74.25,5.25,1982-11-16,188.90001,8.0,0.3370002016860196,0.3745933335329118
